T U C_V $Q_{6}$ $P_{2}$ $n_{Q_{6}}$
1.171017101710171149e-01 -7.195861555904159559e+02 2.931133993162907103e+01 3.374381313099156232e-01 7.554272266627427568e-01 2.759964618690583654e-02
1.171917191719172024e-01 -7.195835107645727931e+02 2.945678655218238617e+01 3.374370443898175864e-01 7.554222252133359072e-01 2.760237386798244930e-02
1.172817281728172900e-01 -7.195808528211965722e+02 2.960281195099929974e+01 3.374359544252816256e-01 7.554171806448219950e-01 2.760510573749808128e-02
1.173717371737173776e-01 -7.195781817080625160e+02 2.974941908786783173e+01 3.374348614347078557e-01 7.554120925528883257e-01 2.760784168257483795e-02
1.174617461746174651e-01 -7.195754973726749313e+02 2.989661092567312295e+01 3.374337654368453343e-01 7.554069605298201484e-01 2.761058158885089722e-02
1.175517551755175527e-01 -7.195727997622665271e+02 3.004439056092111215e+01 3.374326664507965590e-01 7.554017841644875553e-01 2.761332534047189827e-02
1.176417641764176403e-01 -7.195700888237948902e+02 3.019276102921131866e+01 3.374315644960179661e-01 7.553965630423334909e-01 2.761607282008856148e-02
1.177317731773177417e-01 -7.195673645039433950e+02 3.034172536025899092e+01 3.374304595923265371e-01 7.553912967453676464e-01 2.761882390884857347e-02
1.178217821782178293e-01 -7.195646267491166554e+02 3.049128667853760533e+01 3.374293517599002423e-01 7.553859848521539133e-01 2.762157848639306551e-02
1.179117911791179169e-01 -7.195618755054402982e+02 3.064144809785441836e+01 3.374282410192833148e-01 7.553806269378007254e-01 2.762433643085021942e-02
1.180018001800180044e-01 -7.195591107187580064e+02 3.079221277155853898e+01 3.374271273913880265e-01 7.553752225739538417e-01 2.762709761883141643e-02
1.180918091809180920e-01 -7.195563323346306106e+02 3.094358385463850780e+01 3.374260108974993511e-01 7.553697713287870208e-01 2.762986192542458627e-02
1.181818181818181934e-01 -7.195535402983343829e+02 3.109556452451085917e+01 3.374248915592770737e-01 7.553642727669930279e-01 2.763262922419187570e-02
1.182718271827182810e-01 -7.195507345548578542e+02 3.124815795584586198e+01 3.374237693987599540e-01 7.553587264497753084e-01 2.763539938716263328e-02
1.183618361836183686e-01 -7.195479150489029507e+02 3.140136730808702126e+01 3.374226444383693346e-01 7.553531319348431028e-01 2.763817228483014810e-02
1.184518451845184561e-01 -7.195450817248766953e+02 3.155519599518592244e+01 3.374215167009108618e-01 7.553474887763989010e-01 2.764094778614839890e-02
1.185418541854185437e-01 -7.195422345268988238e+02 3.170964713271429858e+01 3.374203862095800921e-01 7.553417965251384425e-01 2.764372575852552458e-02
1.186318631863186313e-01 -7.195393733987931455e+02 3.186472395368480903e+01 3.374192529879643243e-01 7.553360547282386150e-01 2.764650606782132966e-02
1.187218721872187188e-01 -7.195364982840862922e+02 3.202042990260831345e+01 3.374181170600465407e-01 7.553302629293551229e-01 2.764928857834300299e-02
1.188118811881188203e-01 -7.195336091260090825e+02 3.217676823388076457e+01 3.374169784502087932e-01 7.553244206686134943e-01 2.765207315284263015e-02
1.189018901890189078e-01 -7.195307058674925429e+02 3.233374226433195986e+01 3.374158371832354786e-01 7.553185274826074158e-01 2.765485965251199274e-02
1.189918991899189954e-01 -7.195277884511665434e+02 3.249135534805029835e+01 3.374146932843171132e-01 7.553125829043912942e-01 2.765764793698004612e-02
1.190819081908190830e-01 -7.195248568193585470e+02 3.264961081449187930e+01 3.374135467790536635e-01 7.553065864634780358e-01 2.766043786430964768e-02
1.191719171917191844e-01 -7.195219109140907676e+02 3.280851216945809057e+01 3.374123976934578217e-01 7.553005376858323849e-01 2.766322929099494787e-02
1.192619261926192720e-01 -7.195189506770791468e+02 3.296806274996694697e+01 3.374112460539580027e-01 7.552944360938693702e-01 2.766602207195853480e-02
1.193519351935193595e-01 -7.195159760497331263e+02 3.312826597065846812e+01 3.374100918874033961e-01 7.552882812064527496e-01 2.766881606054836379e-02
1.194419441944194471e-01 -7.195129869731512144e+02 3.328912530685185800e+01 3.374089352210658532e-01 7.552820725388883494e-01 2.767161110853550571e-02
1.195319531953195347e-01 -7.195099833881208724e+02 3.345064431034566610e+01 3.374077760826441619e-01 7.552758096029256185e-01 2.767440706611216245e-02
1.196219621962196222e-01 -7.195069652351177183e+02 3.361282627931236533e+01 3.374066145002673767e-01 7.552694919067540757e-01 2.767720378189006056e-02
1.197119711971197098e-01 -7.195039324543014345e+02 3.377567486941546804e+01 3.374054505024978723e-01 7.552631189550033097e-01 2.768000110289743979e-02
1.198019801980198112e-01 -7.195008849855162225e+02 3.393919353547394735e+01 3.374042841183358954e-01 7.552566902487407585e-01 2.768279887457875468e-02
1.198919891989198988e-01 -7.194978227682888701e+02 3.410338580829336053e+01 3.374031153772222291e-01 7.552502052854734860e-01 2.768559694079166661e-02
1.199819981998199864e-01 -7.194947457418253407e+02 3.426825533853459405e+01 3.374019443090419124e-01 7.552436635591462943e-01 2.768839514380791109e-02
1.200720072007200739e-01 -7.194916538450122516e+02 3.443380560912412136e+01 3.374007709441274594e-01 7.552370645601448329e-01 2.769119332431039388e-02
1.201620162016201754e-01 -7.194885470164139178e+02 3.460004021462906820e+01 3.373995953132634673e-01 7.552304077752960421e-01 2.769399132139304526e-02
1.202520252025202629e-01 -7.194854251942683732e+02 3.476696277182688277e+01 3.373984174476885589e-01 7.552236926878674872e-01 2.769678897256135780e-02
1.203420342034203505e-01 -7.194822883164897576e+02 3.493457699586485177e+01 3.373972373791004342e-01 7.552169187775752413e-01 2.769958611372994386e-02
1.204320432043204381e-01 -7.194791363206650203e+02 3.510288642658390046e+01 3.373960551396580909e-01 7.552100855205804431e-01 2.770238257922440911e-02
1.205220522052205256e-01 -7.194759691440531242e+02 3.527189469426480883e+01 3.373948707619863763e-01 7.552031923894989562e-01 2.770517820177908694e-02
1.206120612061206132e-01 -7.194727867235799295e+02 3.544160558293454244e+01 3.373936842791783741e-01 7.551962388533985937e-01 2.770797281254082020e-02
1.207020702070207008e-01 -7.194695889958431962e+02 3.561202276948449708e+01 3.373924957248009004e-01 7.551892243778108860e-01 2.771076624106535297e-02
1.207920792079207883e-01 -7.194663758971067864e+02 3.578314982841592951e+01 3.373913051328955581e-01 7.551821484247303040e-01 2.771355831532200734e-02
1.208820882088208898e-01 -7.194631473632978214e+02 3.595499065480385070e+01 3.373901125379834554e-01 7.551750104526215868e-01 2.771634886169212567e-02
1.209720972097209774e-01 -7.194599033300094106e+02 3.612754888911384654e+01 3.373889179750689249e-01 7.551678099164276237e-01 2.771913770497184959e-02
1.210621062106210649e-01 -7.194566437324983781e+02 3.630082833209591087e+01 3.373877214796434099e-01 7.551605462675770042e-01 2.772192466837109653e-02
1.211521152115211525e-01 -7.194533685056809418e+02 3.647483268975009452e+01 3.373865230876871291e-01 7.551532189539855722e-01 2.772470957351937798e-02
1.212421242124212539e-01 -7.194500775841331688e+02 3.664956584721389277e+01 3.373853228356738509e-01 7.551458274200697485e-01 2.772749224046473435e-02
1.213321332133213415e-01 -7.194467709020912025e+02 3.682503152340147068e+01 3.373841207605751125e-01 7.551383711067550797e-01 2.773027248767621564e-02
1.214221422142214291e-01 -7.194434483934475111e+02 3.700123357619379760e+01 3.373829168998619399e-01 7.551308494514828995e-01 2.773305013204812458e-02
1.215121512151215166e-01 -7.194401099917505462e+02 3.717817581214229961e+01 3.373817112915092342e-01 7.551232618882199876e-01 2.773582498890143910e-02
1.216021602160216042e-01 -7.194367556302033790e+02 3.735586210883432301e+01 3.373805039739990463e-01 7.551156078474712263e-01 2.773859687198652890e-02
1.216921692169216918e-01 -7.194333852416631316e+02 3.753429626103429229e+01 3.373792949863245183e-01 7.551078867562903696e-01 2.774136559348803002e-02
1.217821782178217793e-01 -7.194299987586382485e+02 3.771348218926529228e+01 3.373780843679918262e-01 7.551000980382880368e-01 2.774413096402644427e-02
1.218721872187218808e-01 -7.194265961132888378e+02 3.789342371937744502e+01 3.373768721590256203e-01 7.550922411136496981e-01 2.774689279266403033e-02
1.219621962196219683e-01 -7.194231772374232605e+02 3.807412488843156950e+01 3.373756583999704683e-01 7.550843153991437795e-01 2.774965088690681952e-02
1.220522052205220559e-01 -7.194197420624999495e+02 3.825558949374845952e+01 3.373744431318950743e-01 7.550763203081357622e-01 2.775240505271137428e-02
1.221422142214221435e-01 -7.194162905196242264e+02 3.843782144577981796e+01 3.373732263963957756e-01 7.550682552506061684e-01 2.775515509448719942e-02
1.222322232223222449e-01 -7.194128225395471645e+02 3.862082473606702848e+01 3.373720082355994299e-01 7.550601196331605536e-01 2.775790081510365673e-02
1.223222322232223325e-01 -7.194093380526646797e+02 3.880460331989706191e+01 3.373707886921668009e-01 7.550519128590479356e-01 2.776064201589359751e-02
1.224122412241224200e-01 -7.194058369890179847e+02 3.898916112817914126e+01 3.373695678092960004e-01 7.550436343281762275e-01 2.776337849665951388e-02
1.225022502250225076e-01 -7.194023192782904061e+02 3.917450209085360058e+01 3.373683456307257633e-01 7.550352834371300004e-01 2.776611005567979421e-02
1.225922592259225952e-01 -7.193987848498055655e+02 3.936063031889037944e+01 3.373671222007377790e-01 7.550268595791846948e-01 2.776883648971514157e-02
1.226822682268226827e-01 -7.193952336325301076e+02 3.954754970844651041e+01 3.373658975641610214e-01 7.550183621443284920e-01 2.777155759401366344e-02
1.227722772277227703e-01 -7.193916655550691530e+02 3.973526433629056243e+01 3.373646717663744132e-01 7.550097905192806325e-01 2.777427316231773080e-02
1.228622862286228717e-01 -7.193880805456673215e+02 3.992377811139334653e+01 3.373634448533094354e-01 7.550011440875088464e-01 2.777698298687390072e-02
1.229522952295229593e-01 -7.193844785322055486e+02 4.011309521505886266e+01 3.373622168714543457e-01 7.549924222292507814e-01 2.777968685843529642e-02
1.230423042304230469e-01 -7.193808594422035867e+02 4.030321956446680787e+01 3.373609878678561769e-01 7.549836243215364284e-01 2.778238456627384750e-02
1.231323132313231344e-01 -7.193772232028154576e+02 4.049415524070459327e+01 3.373597578901237348e-01 7.549747497382075512e-01 2.778507589818607001e-02
1.232223222322232220e-01 -7.193735697408305896e+02 4.068590632651948624e+01 3.373585269864315950e-01 7.549657978499408895e-01 2.778776064050111905e-02
1.233123312331233234e-01 -7.193698989826730212e+02 4.087847686032753813e+01 3.373572952055221008e-01 7.549567680242730283e-01 2.779043857809014584e-02
1.234023402340234110e-01 -7.193662108543983322e+02 4.107187098174365047e+01 3.373560625967081950e-01 7.549476596256207150e-01 2.779310949437547792e-02
1.234923492349234986e-01 -7.193625052816965990e+02 4.126609274377781844e+01 3.373548292098769164e-01 7.549384720153078376e-01 2.779577317133882439e-02
1.235823582358235861e-01 -7.193587821898889842e+02 4.146114620489174030e+01 3.373535950954923424e-01 7.549292045515925142e-01 2.779842938953160786e-02
1.236723672367236737e-01 -7.193550415039253494e+02 4.165703554689298471e+01 3.373523603045962549e-01 7.549198565896867441e-01 2.780107792808501205e-02
1.237623762376237613e-01 -7.193512831483881200e+02 4.185376484978534251e+01 3.373511248888140246e-01 7.549104274817911575e-01 2.780371856471937700e-02
1.238523852385238488e-01 -7.193475070474876247e+02 4.205133819871440437e+01 3.373498889003549439e-01 7.549009165771157770e-01 2.780635107575594317e-02
1.239423942394239503e-01 -7.193437131250624361e+02 4.224975982029609867e+01 3.373486523920157243e-01 7.548913232219137681e-01 2.780897523612593444e-02
1.240324032403240379e-01 -7.193399013045809625e+02 4.244903375615441377e+01 3.373474154171831607e-01 7.548816467595069746e-01 2.781159081938341243e-02
1.241224122412241254e-01 -7.193360715091358770e+02 4.264916418158287570e+01 3.373461780298354085e-01 7.548718865303152281e-01 2.781419759771749933e-02
1.242124212421242130e-01 -7.193322236614488929e+02 4.285015523476322841e+01 3.373449402845467016e-01 7.548620418718917646e-01 2.781679534196094400e-02
1.243024302430243144e-01 -7.193283576838651925e+02 4.305201113754128528e+01 3.373437022364870752e-01 7.548521121189472050e-01 2.781938382160619935e-02
1.243924392439244020e-01 -7.193244734983569515e+02 4.325473603302237535e+01 3.373424639414270287e-01 7.548420966033894119e-01 2.782196280481571277e-02
1.244824482448244896e-01 -7.193205710265207244e+02 4.345833406122289233e+01 3.373412254557381917e-01 7.548319946543490255e-01 2.782453205843590099e-02
1.245724572457245771e-01 -7.193166501895771034e+02 4.366280940030939917e+01 3.373399868363963217e-01 7.548218055982185426e-01 2.782709134800918915e-02
1.246624662466246647e-01 -7.193127109083701498e+02 4.386816628500746162e+01 3.373387481409832467e-01 7.548115287586860678e-01 2.782964043778887384e-02
1.247524752475247523e-01 -7.193087531033668256e+02 4.407440887524724360e+01 3.373375094276886976e-01 7.548011634567670658e-01 2.783217909075338947e-02
1.248424842484248398e-01 -7.193047766946575621e+02 4.428154132014832811e+01 3.373362707553125839e-01 7.547907090108421091e-01 2.783470706861945407e-02
1.249324932493249413e-01 -7.193007816019534175e+02 4.448956792960299111e+01 3.373350321832667142e-01 7.547801647366972899e-01 2.783722413185691844e-02
1.250225022502250150e-01 -7.192967677445892605e+02 4.469849278950939464e+01 3.373337937715769619e-01 7.547695299475564168e-01 2.783973003970518362e-02
1.251125112511251025e-01 -7.192927350415196770e+02 4.490832019469458913e+01 3.373325555808849296e-01 7.547588039541222038e-01 2.784222455018637785e-02
1.252025202520252178e-01 -7.192886834113207897e+02 4.511905429832551562e+01 3.373313176724490048e-01 7.547479860646135741e-01 2.784470742012368216e-02
1.252925292529253054e-01 -7.192846127721895755e+02 4.533069933906482873e+01 3.373300801081470235e-01 7.547370755848092916e-01 2.784717840515527759e-02
1.253825382538253930e-01 -7.192805230419418194e+02 4.554325963300932045e+01 3.373288429504772146e-01 7.547260718180853756e-01 2.784963725975183463e-02
1.254725472547254805e-01 -7.192764141380167757e+02 4.575673919966542513e+01 3.373276062625594207e-01 7.547149740654580663e-01 2.785208373723375985e-02
1.255625562556255681e-01 -7.192722859774690960e+02 4.597114241381945021e+01 3.373263701081374299e-01 7.547037816256232379e-01 2.785451758978730111e-02
1.256525652565256557e-01 -7.192681384769756505e+02 4.618647351999496209e+01 3.373251345515790312e-01 7.546924937950071355e-01 2.785693856848311598e-02
1.257425742574257432e-01 -7.192639715528317765e+02 4.640273664806574061e+01 3.373238996578780124e-01 7.546811098678004592e-01 2.785934642329391045e-02
1.258325832583258308e-01 -7.192597851209519604e+02 4.661993611547696759e+01 3.373226654926548274e-01 7.546696291360123210e-01 2.786174090311200474e-02
1.259225922592259184e-01 -7.192555790968697238e+02 4.683807610282325840e+01 3.373214321221579826e-01 7.546580508895094352e-01 2.786412175577012221e-02
1.260126012601260059e-01 -7.192513533957358050e+02 4.705716089304976180e+01 3.373201996132645375e-01 7.546463744160636367e-01 2.786648872805769575e-02
1.261026102610260935e-01 -7.192471079323221375e+02 4.727719469131820773e+01 3.373189680334819918e-01 7.546345990014046157e-01 2.786884156574211818e-02
1.261926192619262088e-01 -7.192428426210167345e+02 4.749818173882936634e+01 3.373177374509467308e-01 7.546227239292589983e-01 2.787118001358843827e-02
1.262826282628262964e-01 -7.192385573758272130e+02 4.772012630887368800e+01 3.373165079344269124e-01 7.546107484814084110e-01 2.787350381537825536e-02
1.263726372637263839e-01 -7.192342521103794297e+02 4.794303258992591310e+01 3.373152795533219672e-01 7.545986719377305585e-01 2.787581271393235055e-02
1.264626462646264715e-01 -7.192299267379173671e+02 4.816690485726733328e+01 3.373140523776628763e-01 7.545864935762577330e-01 2.787810645112920663e-02
1.265526552655265591e-01 -7.192255811713034745e+02 4.839174733421744889e+01 3.373128264781133923e-01 7.545742126732223332e-01 2.788038476792853437e-02
1.266426642664266466e-01 -7.192212153230170770e+02 4.861756432311388210e+01 3.373116019259679299e-01 7.545618285031099326e-01 2.788264740439103800e-02
1.267326732673267342e-01 -7.192168291051588085e+02 4.884435999088552194e+01 3.373103787931549524e-01 7.545493403387166786e-01 2.788489409970178190e-02
